,Dataset,Vanilla train acc,Vanilla train loss,Vanilla train f1,Vanilla test acc,Vanilla test loss,Vanilla test f1,Shadow train acc,Shadow train loss,Shadow train f1,Shadow test acc,Shadow test loss,Shadow test f1,MIA subsample rate,MIA mlp,MIA svm,MIA ranfor,MIA logi,MIA ada,MIA confidence mse,MIA confidence thr,MIA seed,Vanilla runtime per,Shadow runtime per,Epsilon,Delta,Dp,Rdp,Ldp,Norm bound,Noise scale,Sampler,Sampler batchsize,Occurance k,Cluster numparts,Saint rootnodes,Saint samplecoverage,Saint walklenth,Epochs,Shadow epochs,Num val,Num test,Layers,Hidden dims,Learning rate,Shadow learning rate,Dropout,Activation,Early stopping,Patience,Optim type
10,cora,0.8095,0.5266,0.8095,0.7356,0.8429,0.7356,1.0,0.0125,1.0,0.7816,0.9538,0.7816,0.5,0.5714,0.569,0.5673,0.5255,0.5575,0.5846,0.08,123454321,5.5121,0.1465,1.22,0.0,False,True,False,1.0,1.0,saint_node,0.4,10,30.0,5,50,3,500,250,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
11,cora,0.803,0.6111,0.803,0.7356,0.7493,0.7356,0.9984,0.0128,0.9984,0.8161,0.8764,0.8161,0.5,0.5443,0.5854,0.5197,0.5164,0.5271,0.5928,0.03,246908642,5.4784,0.1501,1.22,0.0,False,True,False,1.0,1.0,saint_node,0.4,10,30.0,5,50,3,500,251,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
12,cora,0.8128,0.5743,0.8128,0.7438,0.7594,0.7438,0.9901,0.0271,0.9901,0.7947,0.8959,0.7947,0.5,0.5681,0.5673,0.5517,0.514,0.5509,0.5764,0.04,370362963,5.3902,0.152,1.22,0.0,False,True,False,1.0,1.0,saint_node,0.4,10,30.0,5,50,3,500,251,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
13,cora,0.8062,0.6378,0.8062,0.734,0.8497,0.734,0.9984,0.0102,0.9984,0.78,1.0744,0.78,0.5,0.564,0.5829,0.5361,0.5156,0.5337,0.5928,0.07,493817284,5.2382,0.148,1.22,0.0,False,True,False,1.0,1.0,saint_node,0.4,10,30.0,5,50,3,500,271,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
14,cora,0.8292,0.5153,0.8292,0.757,0.7427,0.757,0.9967,0.0167,0.9967,0.7603,0.9925,0.7603,0.5,0.5747,0.5813,0.5345,0.509,0.5468,0.5829,0.02,617271605,5.1891,0.1646,1.22,0.0,False,True,False,1.0,1.0,saint_node,0.4,10,30.0,5,50,3,500,244,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
15,cora,0.8539,0.4691,0.8539,0.7521,0.7289,0.7521,0.9984,0.0133,0.9984,0.7783,1.0101,0.7783,0.5,0.5764,0.5772,0.5435,0.5238,0.5452,0.5936,0.07,740725926,6.0038,0.1554,1.22,0.0,False,True,False,1.0,1.0,saint_node,0.4,10,30.0,5,50,3,500,245,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
16,cora,0.8292,0.523,0.8292,0.7504,0.7725,0.7504,0.9984,0.0144,0.9984,0.8062,0.8154,0.8062,0.5,0.5608,0.5534,0.5452,0.4975,0.5402,0.5747,0.03,864180247,5.9452,0.1622,1.22,0.0,False,True,False,1.0,1.0,saint_node,0.4,10,30.0,5,50,3,500,250,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
17,cora,0.7816,0.6185,0.7816,0.7044,0.8881,0.7044,0.9967,0.0127,0.9967,0.78,0.8663,0.78,0.5,0.5608,0.5796,0.5345,0.5197,0.5452,0.5985,0.04,987634568,6.3938,0.1467,1.22,0.0,False,True,False,1.0,1.0,saint_node,0.4,10,30.0,5,50,3,500,261,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
18,cora,0.8309,0.4761,0.8309,0.7619,0.691,0.7619,0.9967,0.0166,0.9967,0.7997,0.8913,0.7997,0.5,0.5846,0.5944,0.5542,0.5148,0.5632,0.6133,0.04,1111088889,6.2391,0.1524,1.22,0.0,False,True,False,1.0,1.0,saint_node,0.4,10,30.0,5,50,3,500,243,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
19,cora,0.8358,0.5336,0.8358,0.7274,0.8385,0.7274,1.0,0.0084,1.0,0.7849,0.8811,0.7849,0.5,0.5608,0.5878,0.5263,0.5025,0.5337,0.5928,0.04,1234543210,6.4947,0.1489,1.22,0.0,False,True,False,1.0,1.0,saint_node,0.4,10,30.0,5,50,3,500,252,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
